clienti_ID,prodotto_ID,quantita,data
4625,17,37,2025-03-16
3641,1,96,2025-01-03
322,19,2,2025-02-09
4696,18,51,2025-03-14
159,6,60,2025-09-20
218,14,67,2025-08-23
3172,10,13,2025-01-30
2047,9,60,2025-11-11
4935,10,46,2025-04-14
3860,17,88,2025-09-20
108,9,86,2025-04-29
3929,4,15,2025-01-30
2038,14,11,2025-06-16
1586,7,70,2025-03-31
2999,2,40,2025-07-16
3550,17,89,2025-06-05
1983,7,17,2025-06-27
2915,7,85,2025-12-17
1208,8,80,2025-01-11
903,2,31,2025-08-28
2371,19,18,2025-08-11
3966,11,27,2025-07-06
1886,15,17,2025-11-24
644,18,52,2025-05-23
4341,19,11,2025-09-23
4794,16,81,2025-01-29
4348,2,76,2025-04-17
1064,6,64,2025-07-20
3143,2,30,2025-01-19
1191,17,69,2025-12-08
2879,14,72,2025-04-27
2539,10,46,2025-06-13
3653,9,98,2025-06-09
265,15,34,2025-11-19
1372,6,49,2025-03-14
3455,12,1,2025-05-23
3286,13,96,2025-05-16
2021,17,94,2025-05-05
525,7,93,2025-11-25
4101,5,78,2025-05-10
3508,18,94,2025-06-17
2891,15,84,2025-10-08
4885,9,73,2025-05-21
4640,1,17,2025-03-21
2194,8,31,2025-02-21
4836,7,84,2025-05-25
69,5,94,2025-01-15
2889,11,42,2025-04-13
4715,8,74,2025-01-07
1166,17,89,2025-01-28
1567,14,20,2025-03-19
2297,16,51,2025-10-24
3622,17,34,2025-07-14
2971,6,67,2025-12-03
4038,2,96,2025-02-14
1596,18,88,2025-03-04
975,1,24,2025-06-20
4109,13,83,2025-03-17
3755,5,1,2025-12-21
1790,16,20,2025-06-17
2247,15,41,2025-09-28
2499,18,40,2025-12-29
1917,8,55,2025-03-12
2726,19,20,2025-10-05
4007,15,23,2025-08-02
483,14,99,2025-07-16
660,6,32,2025-10-15
4644,17,21,2025-01-28
2292,10,29,2025-02-26
1266,17,37,2025-06-04
2250,17,39,2025-06-27
1487,2,25,2025-04-07
1386,11,96,2025-01-08
4132,14,98,2025-04-27
1922,17,35,2025-07-23
4150,7,54,2025-05-07
165,8,11,2025-03-30
4133,2,34,2025-08-17
1812,10,88,2025-06-28
3082,16,48,2025-09-05
4490,17,5,2025-05-01
3311,8,39,2025-01-08
4542,17,94,2025-04-08
3513,13,46,2025-03-24
3211,4,85,2025-10-13
2681,8,8,2025-02-02
124,5,44,2025-07-13
4665,13,27,2025-11-15
2457,17,12,2025-03-24
1243,3,96,2025-12-10
661,12,36,2025-03-19
1245,6,16,2025-08-10
2319,2,82,2025-03-19
2722,5,43,2025-07-01
4390,6,24,2025-08-19
4467,4,76,2025-06-17
3117,18,29,2025-08-10
1992,14,27,2025-07-07
2811,2,89,2025-08-09
1236,4,5,2025-01-30
1967,12,57,2025-12-24
82,13,7,2025-07-07
4063,17,61,2025-02-03
1037,10,82,2025-03-01
994,3,11,2025-04-30
3602,13,50,2025-03-09
2291,14,6,2025-01-16
799,13,66,2025-06-15
1028,17,85,2025-02-04
3559,16,6,2025-08-08
3923,13,19,2025-09-29
121,15,58,2025-03-16
1304,4,1,2025-06-10
2337,10,97,2025-01-23
3439,7,96,2025-04-30
2811,11,79,2025-01-30
4346,2,63,2025-07-22
3590,15,92,2025-02-18
3341,6,7,2025-05-25
722,9,21,2025-11-19
3727,18,83,2025-02-28
424,9,78,2025-06-08
4564,17,8,2025-05-04
1734,11,6,2025-01-10
4938,12,11,2025-10-16
556,14,14,2025-11-21
3329,13,84,2025-10-01
3445,8,63,2025-03-14
4154,7,35,2025-11-04
4689,19,96,2025-11-08
1982,19,11,2025-12-29
1733,19,23,2025-09-02
3613,16,21,2025-02-10
2660,14,76,2025-04-07
1954,10,33,2025-04-25
3616,11,55,2025-09-05
621,8,19,2025-09-16
859,19,94,2025-04-17
2486,18,31,2025-04-11
422,9,84,2025-01-03
3340,2,90,2025-02-06
2979,14,79,2025-08-02
3108,12,70,2025-04-09
2578,17,26,2025-12-06
3083,1,6,2025-04-12
4468,8,48,2025-03-17
4438,6,7,2025-01-26
3240,14,8,2025-08-07
1017,16,61,2025-06-30
757,17,86,2025-03-24
2431,10,90,2025-10-26
338,15,99,2025-10-04
2861,7,42,2025-03-16
458,8,67,2025-06-30
1665,13,83,2025-09-23
3039,14,64,2025-04-12
2934,14,66,2025-03-23
4624,16,39,2025-07-29
4756,1,98,2025-07-01
2021,1,85,2025-04-22
3083,16,72,2025-03-06
3615,4,77,2025-11-09
4022,16,31,2025-01-16
2289,18,40,2025-12-21
2281,14,54,2025-08-04
4110,3,32,2025-07-31
2282,2,10,2025-12-24
4797,5,25,2025-07-07
2989,19,27,2025-08-15
4544,10,10,2025-07-08
994,17,88,2025-08-28
2317,3,56,2025-11-15
1091,8,59,2025-02-16
1831,7,67,2025-11-18
2077,4,79,2025-06-16
4791,5,85,2025-08-12
953,14,65,2025-03-14
2380,11,25,2025-06-11
290,12,44,2025-03-29
242,3,99,2025-09-06
1653,10,36,2025-08-02
4707,13,39,2025-10-31
3726,14,50,2025-03-27
1966,5,97,2025-03-07
2737,9,11,2025-05-28
2052,8,80,2025-05-08
2824,4,11,2025-10-10
2102,18,46,2025-07-02
2903,14,19,2025-10-01
279,18,97,2025-07-19
1134,9,42,2025-08-08
4744,9,13,2025-12-04
2690,7,55,2025-11-08
1193,2,74,2025-06-05
1931,15,86,2025-01-21
4313,3,21,2025-01-24
3881,2,69,2025-11-04
1797,9,94,2025-10-27
1042,18,15,2025-08-11
2569,17,38,2025-11-27
3449,13,81,2025-05-21
896,4,59,2025-03-13
2960,18,6,2025-06-20
3334,9,70,2025-02-23
4063,19,96,2025-03-02
360,11,75,2025-02-24
270,8,24,2025-08-13
1895,17,20,2025-06-25
4674,15,56,2025-07-15
2724,10,82,2025-04-23
2364,17,70,2025-07-31
150,12,43,2025-07-23
4564,14,33,2025-05-13
1895,1,85,2025-09-12
2529,14,96,2025-05-26
2572,3,60,2025-04-22
1308,11,49,2025-12-06
4259,1,59,2025-03-23
1133,9,40,2025-05-20
1770,14,85,2025-03-06
3337,1,46,2025-02-20
1758,17,32,2025-12-13
2335,10,87,2025-03-02
1533,7,35,2025-01-09
1060,2,13,2025-02-26
440,5,81,2025-12-01
4741,10,56,2025-10-28
3257,16,45,2025-09-06
29,12,1,2025-12-12
778,2,40,2025-04-25
4334,8,45,2025-01-19
2165,9,32,2025-11-21
3166,17,77,2025-01-13
333,18,76,2025-05-02
4164,17,73,2025-10-19
3775,14,53,2025-12-01
4277,17,55,2025-01-13
3159,2,40,2025-02-26
237,17,60,2025-06-30
767,15,15,2025-06-07
4657,3,63,2025-08-23
3749,5,62,2025-05-02
3018,1,55,2025-03-01
2336,18,6,2025-11-19
1933,7,94,2025-07-22
930,11,38,2025-09-27
3676,5,30,2025-09-06
2190,8,62,2025-08-22
3174,19,83,2025-06-13
2125,5,50,2025-02-22
4857,10,58,2025-08-30
337,9,29,2025-12-08
2389,16,80,2025-09-14
4447,12,18,2025-11-08
1971,15,21,2025-05-31
1838,6,70,2025-05-10
2855,4,8,2025-01-06
544,6,7,2025-10-06
2390,16,10,2025-01-21
224,1,42,2025-12-20
1007,17,86,2025-01-11
3262,12,47,2025-10-10
1362,19,31,2025-05-14
3211,16,88,2025-03-26
242,13,66,2025-11-21
2191,13,15,2025-01-07
2241,11,68,2025-01-19
2232,7,34,2025-11-06
4305,2,75,2025-07-11
3272,4,76,2025-02-01
1895,10,41,2025-03-24
3250,12,28,2025-06-06
2884,9,58,2025-07-07
4865,3,86,2025-07-19
92,7,8,2025-06-03
4562,13,90,2025-01-24
3828,19,19,2025-10-06
3832,4,2,2025-11-08
1407,15,61,2025-06-15
4432,1,74,2025-11-13
1095,7,86,2025-01-21
1427,18,96,2025-07-30
4941,15,8,2025-03-04
4024,11,94,2025-01-04
4112,1,34,2025-07-28
840,5,52,2025-12-09
4943,10,7,2025-11-13
4954,1,49,2025-02-17
384,11,73,2025-10-14
3490,11,48,2025-04-04
3556,3,25,2025-11-01
3913,18,14,2025-05-28
4944,18,3,2025-05-25
4405,10,19,2025-07-26
1626,4,37,2025-12-04
114,17,9,2025-02-14
4189,1,96,2025-05-14
3095,1,47,2025-04-02
3165,15,96,2025-10-13
1348,10,10,2025-11-27
3970,14,41,2025-06-29
2152,6,21,2025-09-22
2408,3,57,2025-04-08
1136,10,32,2025-02-03
135,16,87,2025-06-02
3310,17,63,2025-02-06
114,17,90,2025-04-12
2048,11,38,2025-03-25
4069,6,67,2025-10-02
2555,16,78,2025-04-27
2556,6,87,2025-09-27
2400,18,91,2025-08-11
1884,6,16,2025-08-19
503,13,26,2025-08-20
2862,17,14,2025-05-24
105,18,91,2025-05-24
809,14,3,2025-09-12
4820,6,95,2025-12-18
3217,14,58,2025-12-13
3664,18,48,2025-08-28
3691,17,79,2025-05-12
488,2,16,2025-12-30
698,9,15,2025-03-15
4217,4,61,2025-05-13
3874,13,98,2025-12-11
4481,11,74,2025-10-01
1427,19,77,2025-01-03
1141,8,82,2025-07-16
2818,19,25,2025-03-11
1286,16,57,2025-11-01
3948,13,67,2025-07-07
987,13,76,2025-04-10
662,6,78,2025-08-16
2832,13,4,2025-03-04
4914,1,65,2025-07-12
639,10,67,2025-06-11
2666,15,44,2025-03-21
739,13,96,2025-03-14
2550,8,78,2025-07-28
3880,4,79,2025-09-08
688,18,63,2025-03-18
4633,8,55,2025-04-18
4165,16,97,2025-05-15
1565,7,14,2025-06-14
43,3,51,2025-05-25
3934,7,28,2025-05-17
3880,17,59,2025-03-29
1629,3,8,2025-06-09
4585,3,33,2025-05-09
1067,3,47,2025-01-30
3717,9,71,2025-03-06
4479,13,3,2025-07-04
3563,19,37,2025-05-09
1810,3,14,2025-05-08
459,16,38,2025-07-24
4982,2,95,2025-11-25
3464,5,97,2025-08-13
3606,17,36,2025-02-08
260,2,75,2025-01-01
321,9,39,2025-03-08
1244,10,38,2025-09-19
598,3,53,2025-01-20
3616,4,86,2025-03-28
1221,1,20,2025-06-10
2907,12,13,2025-06-12
1101,16,31,2025-10-10
2742,2,59,2025-06-22
890,3,33,2025-12-23
2740,14,65,2025-07-20
3370,5,73,2025-01-27
2824,14,2,2025-12-16
1436,19,96,2025-06-23
2065,10,36,2025-12-21
1905,1,54,2025-07-23
2870,8,48,2025-04-14
2604,18,96,2025-04-11
2878,2,82,2025-12-02
515,13,88,2025-04-30
455,16,34,2025-04-27
4367,4,89,2025-09-29
1455,12,46,2025-01-22
4526,6,68,2025-06-04
2532,11,11,2025-04-08
4518,18,69,2025-10-08
2257,2,19,2025-04-24
3147,16,1,2025-03-14
2647,7,61,2025-12-24
2948,14,59,2025-02-06
3638,11,57,2025-11-03
3375,7,84,2025-07-07
1449,2,94,2025-11-12
2174,8,23,2025-07-25
1584,16,21,2025-06-22
1106,17,94,2025-05-30
4950,1,88,2025-09-13
1359,8,33,2025-09-01
3210,12,71,2025-02-08
1893,10,8,2025-05-04
4324,10,88,2025-02-14
3888,12,2,2025-11-21
1215,4,77,2025-12-04
3382,4,30,2025-10-24
2969,7,97,2025-04-26
4512,6,49,2025-12-21
3009,10,81,2025-12-29
1338,15,51,2025-12-15
742,6,63,2025-06-15
366,1,84,2025-07-07
3920,6,97,2025-03-05
416,16,15,2025-08-07
2901,17,61,2025-06-21
2351,13,50,2025-04-14
1491,19,5,2025-04-08
1057,15,22,2025-04-03
3772,1,13,2025-02-12
1154,18,88,2025-06-06
4954,10,40,2025-02-23
1488,9,56,2025-02-11
4678,9,33,2025-02-08
3484,12,83,2025-07-15
2348,15,85,2025-06-22
965,16,65,2025-02-24
2543,8,35,2025-07-02
853,10,97,2025-01-19
1406,17,65,2025-06-13
1659,11,10,2025-05-13
584,12,20,2025-07-03
3187,16,45,2025-10-01
3806,3,40,2025-02-17
3229,15,48,2025-07-27
1421,1,58,2025-11-15
2744,11,83,2025-08-23
223,10,75,2025-10-21
3091,16,63,2025-03-27
577,4,91,2025-03-14
2169,12,80,2025-04-23
1043,14,75,2025-10-28
3459,1,77,2025-11-30
4412,1,89,2025-04-05
3671,12,2,2025-08-18
3740,2,64,2025-09-08
2116,8,16,2025-08-27
1641,17,45,2025-09-16
2803,7,97,2025-11-13
4782,3,29,2025-03-04
4656,9,8,2025-06-08
496,19,52,2025-03-18
98,2,29,2025-03-19
760,14,99,2025-12-10
2016,16,65,2025-09-25
4137,6,98,2025-11-19
3871,11,50,2025-11-01
3971,2,50,2025-09-26
4315,2,10,2025-08-23
2740,2,43,2025-02-12
3921,3,73,2025-10-07
1787,9,46,2025-08-21
4360,10,32,2025-04-24
4548,14,68,2025-09-30
2733,17,34,2025-06-23
3695,3,8,2025-03-14
2567,9,57,2025-06-13
3763,14,72,2025-03-14
3637,1,79,2025-02-08
2948,18,45,2025-05-21
1390,11,27,2025-12-22
4063,8,1,2025-09-08
290,3,75,2025-12-30
1467,12,27,2025-12-25
4474,12,86,2025-10-22
2131,4,70,2025-02-20
4641,18,21,2025-02-07
4398,16,35,2025-09-17
4955,2,88,2025-03-03
123,3,43,2025-11-21
3571,11,88,2025-02-04
908,18,3,2025-06-26
1553,10,94,2025-07-09
4465,12,10,2025-11-27
2693,15,43,2025-05-31
4546,14,36,2025-12-05
3118,18,59,2025-07-11
4041,4,60,2025-09-17
3619,14,83,2025-06-27
2348,18,44,2025-07-19
3937,6,99,2025-10-23
2387,13,40,2025-07-22
4238,17,9,2025-08-01
4842,17,96,2025-06-01
854,15,23,2025-05-05
3246,15,71,2025-12-29
2278,7,28,2025-12-29
4383,11,72,2025-08-22
1937,10,62,2025-02-18
1918,14,87,2025-12-21
2356,8,83,2025-01-25
690,16,8,2025-03-25
2204,7,20,2025-11-18
552,18,93,2025-05-11
1235,6,63,2025-11-23
1296,10,30,2025-07-22
430,4,43,2025-11-24
1095,9,34,2025-05-11
1623,5,5,2025-04-24
3712,19,88,2025-04-14
3441,11,31,2025-06-12
1048,13,85,2025-09-03
3851,14,47,2025-01-28
4419,9,28,2025-04-05
4015,10,15,2025-04-04
1708,14,32,2025-06-06
3271,6,5,2025-11-23
25,5,60,2025-04-29
3352,8,11,2025-11-26
3271,19,61,2025-01-10
2435,9,83,2025-03-15
4684,7,91,2025-06-23
3981,11,64,2025-12-01
4567,5,33,2025-02-28
4768,1,73,2025-09-29
724,19,35,2025-07-07
2971,4,6,2025-03-08
3292,7,35,2025-06-24
3686,13,97,2025-05-27
2345,9,42,2025-10-02
1203,11,26,2025-12-21
3888,19,93,2025-02-25
4866,16,68,2025-09-13
4848,11,46,2025-01-01
2233,9,24,2025-08-20
3277,11,10,2025-12-05
3416,19,34,2025-01-23
433,4,12,2025-11-16
3579,11,44,2025-12-13
72,1,61,2025-12-30
3683,11,64,2025-08-21
2710,13,22,2025-05-29
451,18,12,2025-01-30
2024,7,17,2025-10-10
251,2,1,2025-09-01
934,7,59,2025-03-27
229,10,93,2025-02-25
1256,1,89,2025-05-25
1295,2,57,2025-05-12
3980,4,18,2025-10-14
3526,19,93,2025-10-14
4233,18,36,2025-07-31
4039,14,80,2025-09-18
4507,18,35,2025-04-01
972,16,56,2025-03-31
2335,2,46,2025-08-20
4747,3,82,2025-01-16
1744,3,75,2025-02-11
3354,17,68,2025-01-18
4367,13,76,2025-04-23
1175,8,15,2025-07-02
1264,2,62,2025-02-27
1689,16,23,2025-03-25
3217,2,22,2025-04-10
3215,5,91,2025-10-08
4085,13,41,2025-06-13
106,1,68,2025-08-24
180,12,15,2025-08-17
3223,13,89,2025-01-11
4782,7,14,2025-09-04
649,7,37,2025-10-31
476,8,5,2025-04-24
4529,8,99,2025-03-17
2144,2,86,2025-06-03
3377,6,55,2025-10-14
2503,12,32,2025-08-19
3798,8,11,2025-02-09
3916,6,54,2025-12-20
678,11,21,2025-12-27
4359,19,52,2025-12-30
3341,9,74,2025-11-07
748,16,21,2025-11-08
414,3,24,2025-07-08
417,7,2,2025-12-24
4234,7,84,2025-12-17
3288,11,49,2025-09-07
927,4,94,2025-05-18
1914,16,69,2025-10-14
2698,6,30,2025-02-06
4939,17,5,2025-07-07
4767,1,94,2025-05-11
3403,5,53,2025-04-02
4359,16,22,2025-03-28
3761,8,82,2025-02-19
3907,15,93,2025-05-25
1341,19,25,2025-10-29
3664,8,15,2025-12-10
4278,9,85,2025-12-09
3385,12,2,2025-06-22
1536,4,27,2025-10-05
4128,11,66,2025-10-18
2506,11,60,2025-09-03
2446,9,5,2025-08-28
250,1,20,2025-06-29
214,10,52,2025-06-28
1497,15,93,2025-09-17
1813,4,49,2025-12-08
667,6,65,2025-09-11
2627,1,40,2025-08-15
2486,18,13,2025-06-06
1260,5,13,2025-06-13
3204,16,62,2025-04-23
4880,17,66,2025-01-17
4248,11,92,2025-01-09
1576,3,53,2025-02-19
808,1,86,2025-02-09
3826,13,78,2025-09-12
3805,5,45,2025-05-02
929,2,83,2025-11-01
2794,12,45,2025-02-04
2253,5,71,2025-08-02
4482,12,21,2025-03-19
3612,5,48,2025-11-19
2496,17,22,2025-02-18
1229,9,55,2025-12-10
337,14,35,2025-11-09
3459,15,71,2025-07-02
3825,18,53,2025-06-29
3574,4,8,2025-10-23
3675,13,45,2025-04-03
2920,7,43,2025-03-23
324,18,25,2025-07-12
1012,3,83,2025-04-11
1666,14,79,2025-09-07
3259,5,34,2025-10-23
3124,11,40,2025-07-30
4690,9,35,2025-07-28
4007,4,1,2025-10-01
3680,6,53,2025-07-02
2616,6,78,2025-08-11
1159,9,18,2025-08-17
4685,14,50,2025-12-13
4352,9,7,2025-06-13
1558,15,43,2025-05-15
3418,6,59,2025-06-15
949,12,72,2025-01-02
3570,14,67,2025-05-06
3387,6,51,2025-12-07
16,12,87,2025-12-17
1657,4,67,2025-05-18
1386,16,45,2025-08-03
169,11,15,2025-08-21
453,2,58,2025-05-22
2118,8,38,2025-05-31
1988,16,77,2025-05-12
83,17,83,2025-09-19
2738,5,88,2025-02-02
4611,15,96,2025-10-07
436,8,77,2025-11-26
2738,14,89,2025-08-14
1105,14,25,2025-04-09
1870,17,31,2025-12-05
3256,4,71,2025-06-24
2237,9,23,2025-02-04
1348,12,94,2025-07-21
2215,7,70,2025-12-07
4961,6,82,2025-08-17
4991,17,81,2025-10-02
1140,6,82,2025-03-16
1699,13,68,2025-08-31
2468,8,42,2025-02-20
2018,2,78,2025-10-11
370,8,26,2025-11-08
3447,10,79,2025-08-10
2959,1,61,2025-01-10
352,16,54,2025-03-12
115,8,1,2025-06-10
162,17,48,2025-12-25
4831,12,89,2025-09-17
1551,2,7,2025-01-14
454,2,25,2025-06-22
1027,18,61,2025-07-14
4421,4,75,2025-06-17
3601,5,23,2025-03-19
1977,17,63,2025-07-15
2450,12,54,2025-04-23
942,11,63,2025-11-29
2065,4,67,2025-06-17
3301,12,8,2025-10-31
2765,15,45,2025-07-08
4893,15,74,2025-08-17
2363,2,21,2025-09-09
3181,10,77,2025-11-10
3913,11,91,2025-07-24
3631,14,68,2025-09-14
614,19,9,2025-01-29
3487,17,10,2025-06-07
830,3,33,2025-12-03
523,18,61,2025-05-11
3537,7,28,2025-05-06
3053,4,86,2025-07-25
4972,4,98,2025-01-09
2872,12,85,2025-11-06
1973,1,41,2025-05-29
2805,5,8,2025-08-23
1155,14,3,2025-07-11
4438,18,83,2025-03-09
3657,15,81,2025-06-08
94,6,41,2025-03-28
4107,15,84,2025-01-05
4397,9,43,2025-07-16
4459,15,28,2025-12-23
2172,13,21,2025-08-04
2788,9,13,2025-04-08
512,7,11,2025-06-22
3573,7,85,2025-02-11
4204,7,19,2025-02-11
3512,9,97,2025-05-13
466,4,10,2025-10-02
50,1,24,2025-03-17
663,10,89,2025-09-16
1248,18,77,2025-06-04
4034,4,43,2025-12-04
3745,13,2,2025-04-28
802,7,77,2025-09-09
1404,3,71,2025-05-01
1297,12,74,2025-03-01
1583,17,10,2025-09-08
1428,9,37,2025-10-03
4442,5,4,2025-02-10
2813,3,20,2025-08-14
2889,9,69,2025-02-22
3461,7,19,2025-02-28
3264,11,94,2025-05-03
3874,5,87,2025-10-03
4818,8,42,2025-10-26
2169,1,95,2025-08-10
3899,10,17,2025-06-23
504,4,75,2025-11-08
4820,7,95,2025-05-31
1966,6,83,2025-09-13
2867,16,40,2025-03-15
759,7,47,2025-12-28
2168,5,45,2025-01-13
4277,6,79,2025-06-11
833,13,30,2025-06-25
1547,8,31,2025-08-20
4638,15,21,2025-08-30
2557,7,59,2025-10-03
2746,1,68,2025-11-13
1781,13,55,2025-10-03
4933,8,28,2025-01-06
2892,1,15,2025-10-11
2497,15,79,2025-09-05
3513,8,14,2025-06-17
4742,1,52,2025-03-24
3766,16,98,2025-05-27
449,15,71,2025-02-05
2349,5,5,2025-06-02
2985,8,92,2025-02-02
339,1,51,2025-05-28
1676,4,66,2025-05-23
2860,10,70,2025-01-06
960,11,8,2025-02-16
454,3,44,2025-07-01
4238,10,4,2025-08-16
2474,7,10,2025-06-18
2772,12,41,2025-04-21
4395,15,82,2025-09-14
1494,12,92,2025-05-21
2370,2,42,2025-12-14
1444,5,8,2025-06-30
4904,8,53,2025-11-14
1232,7,68,2025-11-19
2828,12,29,2025-10-13
2106,2,4,2025-08-25
4939,17,44,2025-05-03
460,14,99,2025-05-22
4673,6,27,2025-10-23
2211,12,43,2025-11-04
1523,11,22,2025-07-24
2165,7,42,2025-11-25
687,8,48,2025-05-04
212,19,87,2025-06-07
608,3,73,2025-06-01
4643,11,91,2025-05-25
2412,16,14,2025-04-03
4856,7,11,2025-06-13
3334,12,10,2025-07-29
4983,13,52,2025-08-26
2263,15,20,2025-11-30
2983,7,25,2025-08-06
100,13,73,2025-02-25
4910,2,23,2025-04-02
1332,14,91,2025-07-19
3747,6,61,2025-05-12
4243,12,71,2025-05-06
2483,14,23,2025-02-21
2505,8,30,2025-01-29
1066,11,7,2025-01-13
522,15,3,2025-03-10
3675,6,98,2025-07-30
1768,9,36,2025-02-07
2540,5,62,2025-03-29
4661,5,41,2025-05-04
2987,6,17,2025-02-15
2220,15,78,2025-05-21
1843,3,82,2025-09-25
2891,3,57,2025-08-06
2262,10,70,2025-02-07
4574,9,13,2025-02-23
2647,16,90,2025-01-10
3390,16,81,2025-05-28
4237,6,72,2025-12-13
953,16,27,2025-01-11
1274,15,36,2025-10-29
3973,13,75,2025-04-25
4663,19,67,2025-04-21
4495,6,55,2025-04-15
4323,2,46,2025-06-10
1789,5,77,2025-08-21
1288,8,44,2025-07-19
694,6,44,2025-11-28
2383,12,83,2025-07-26
319,12,37,2025-05-23
2067,13,40,2025-03-05
394,11,60,2025-06-03
157,5,67,2025-12-24
831,5,59,2025-08-24
4431,1,68,2025-06-06
1175,5,59,2025-06-01
1337,6,53,2025-03-30
3133,13,39,2025-09-05
1515,5,17,2025-08-15
646,5,22,2025-11-16
4202,17,26,2025-05-30
569,3,20,2025-07-20
3172,16,25,2025-07-17
3033,15,93,2025-07-23
2236,18,75,2025-01-22
4098,10,38,2025-04-17
3581,16,77,2025-02-26
3702,10,53,2025-01-23
2924,14,86,2025-09-22
2150,6,69,2025-03-08
1926,13,26,2025-09-08
537,4,34,2025-08-19
3107,9,69,2025-10-01
4331,6,79,2025-08-13
4660,5,35,2025-08-25
185,17,36,2025-10-18
1655,1,42,2025-06-17
1133,12,13,2025-01-23
4715,10,36,2025-07-09
343,3,73,2025-08-25
2177,7,52,2025-10-02
2162,9,17,2025-10-10
1741,6,64,2025-01-24
3649,11,65,2025-07-12
1577,3,16,2025-06-15
4209,18,12,2025-03-24
833,19,57,2025-11-16
1036,6,86,2025-08-12
4295,11,51,2025-11-18
1182,16,96,2025-08-27
2897,8,22,2025-08-23
3065,3,99,2025-07-10
4208,19,56,2025-10-04
4518,5,89,2025-05-02
291,10,75,2025-12-07
1458,7,10,2025-12-15
2561,13,73,2025-07-26
4670,1,16,2025-06-23
790,11,67,2025-02-22
3325,17,71,2025-10-08
4182,17,70,2025-12-26
87,5,7,2025-11-09
933,19,59,2025-03-12
309,2,17,2025-09-20
2611,5,92,2025-11-25
4608,16,75,2025-12-07
4433,11,76,2025-10-06
724,14,62,2025-05-04
3111,11,34,2025-12-30
1577,1,74,2025-02-13
3568,15,15,2025-06-21
3694,6,27,2025-07-31
1885,4,19,2025-11-11
3924,6,91,2025-01-05
464,14,51,2025-08-20
313,10,96,2025-01-21
1412,1,70,2025-04-17
286,12,17,2025-12-02
3716,17,72,2025-10-26
1527,3,28,2025-12-27
3584,11,59,2025-08-28
1724,6,92,2025-11-22
4929,7,97,2025-08-27
1203,13,54,2025-01-20
1145,13,67,2025-05-06
2046,1,78,2025-12-09
561,12,89,2025-07-16
1688,9,11,2025-09-07
265,3,22,2025-01-24
1097,19,36,2025-03-04
4693,9,16,2025-11-02
4973,13,75,2025-12-11
1862,9,75,2025-06-07
1653,11,28,2025-08-04
2030,9,53,2025-11-25
999,3,86,2025-05-26
1864,19,1,2025-01-17
2657,17,73,2025-09-06
2268,9,27,2025-06-16
4305,3,58,2025-02-20
949,18,34,2025-10-29
3499,14,51,2025-11-23
502,11,67,2025-01-03
1798,16,3,2025-04-04
1125,5,95,2025-11-13
145,18,1,2025-05-28
527,13,45,2025-09-18
1958,13,86,2025-05-24
3277,14,20,2025-12-01
153,1,95,2025-01-01
2574,9,14,2025-08-30
4206,13,81,2025-08-04
3575,12,69,2025-05-08
2713,3,56,2025-07-30
1407,5,23,2025-01-31
3232,18,18,2025-08-22
2268,3,74,2025-09-23
3672,12,21,2025-01-12
4751,16,21,2025-07-16
3974,11,70,2025-11-30
4052,5,30,2025-06-20
4226,7,87,2025-09-10
4531,16,95,2025-09-30
1323,3,24,2025-09-01
1171,12,61,2025-01-07
710,13,17,2025-10-24
2430,10,42,2025-04-26
880,16,70,2025-02-26
2867,19,58,2025-11-01
2466,1,54,2025-11-27
28,9,14,2025-05-07
898,12,51,2025-10-21
2251,7,54,2025-07-28
2873,18,15,2025-03-18
41,16,40,2025-06-08
3604,8,95,2025-03-11
4761,13,40,2025-03-02
4703,5,19,2025-11-15
1498,9,48,2025-04-14
2289,15,97,2025-06-25
4645,9,9,2025-01-06
1050,3,21,2025-11-28
3268,7,85,2025-04-24
3397,17,11,2025-05-17
3256,13,30,2025-03-20
3745,15,1,2025-12-04
3510,1,19,2025-11-14
3349,13,8,2025-11-27
2567,6,86,2025-03-16
1644,12,27,2025-08-27
1679,14,64,2025-10-04
4195,19,63,2025-05-31
3536,17,93,2025-06-14
2921,16,79,2025-08-19
1251,1,11,2025-08-09
2289,4,14,2025-01-18
695,16,59,2025-11-03
4057,8,56,2025-12-12
913,1,18,2025-03-26
4557,2,83,2025-02-05
2480,8,35,2025-09-05
4660,12,78,2025-01-31
3258,9,4,2025-07-03
4878,6,12,2025-01-06
1497,4,88,2025-07-28
3109,15,15,2025-10-15
3550,19,66,2025-10-27
850,5,84,2025-04-26
1451,12,93,2025-07-07
2727,16,45,2025-05-31
4073,16,87,2025-02-22
2614,7,33,2025-10-01
2964,18,25,2025-12-02
1675,19,23,2025-07-21
702,7,40,2025-03-27
2761,10,69,2025-06-03
2749,4,73,2025-06-28
4329,15,30,2025-08-03
1302,5,92,2025-02-02
4265,15,7,2025-11-28
4709,12,29,2025-01-05
2571,14,8,2025-11-21
1267,7,7,2025-07-28
3056,2,79,2025-10-14
1271,13,86,2025-03-08
2900,11,47,2025-10-05
3194,16,71,2025-12-28
726,1,57,2025-10-15
718,1,61,2025-04-15
3171,19,17,2025-09-03
513,10,70,2025-10-31
1574,9,67,2025-10-08
4651,1,61,2025-08-29
2244,17,88,2025-04-02
2648,3,18,2025-10-18
221,16,34,2025-04-04
1542,2,7,2025-08-03
2843,8,14,2025-02-18
451,7,39,2025-04-19
2283,3,41,2025-07-17
1269,7,75,2025-03-13
3767,14,21,2025-01-27
